dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
44.5,26.4,10.15,7.64,365.0,265.0,27.9,25.6,0.1,0.1,0.0,1007.2,1013.5,28.01,29.09,2018-11-07T14:32:41.942Z,25.88,26.94,6855.5,-2273.7,0.0,0.0,99.9,29.15,99.9,34.3,0.0,0.0,0.0
45.05,26.8,10.19,7.65,365.0,264.0,28.4,26.1,0.1,0.1,0.0,1007.7,1013.5,28.53,29.5,2018-11-07T13:40:16.053Z,26.4,27.51,6855.5,-2273.7,0.0,0.0,99.9,29.7,99.9,34.9,0.0,0.0,0.0
44.05,27.1,10.29,7.64,366.0,268.0,29.2,26.9,0.1,0.1,0.0,1009.1,1014.2,29.31,30.06,2018-11-07T12:27:14.936Z,27.24,28.34,6855.5,-2273.7,0.0,0.0,99.9,30.4,99.9,35.9,0.0,0.0,0.0
44.25,27.6,10.39,7.63,369.0,270.0,30.1,27.9,0.1,0.1,0.0,1009.8,1013.7,30.19,30.66,2018-11-07T11:14:12.320Z,28.24,29.33,6855.5,-2273.7,0.0,0.0,99.9,31.4,99.9,36.9,0.0,0.0,0.0
43.95,27.9,10.56,7.63,368.0,271.0,31.2,29.2,0.1,0.1,0.0,1010.2,1012.8,31.18,31.28,2018-11-07T10:01:09.737Z,29.55,30.45,6855.5,-2273.7,0.0,0.0,99.9,32.65,99.9,38.1,0.0,0.0,0.0
44.0,28.7,10.77,7.61,372.0,272.0,32.5,31.4,0.1,0.1,0.0,1011.5,1012.1,32.45,31.97,2018-11-07T08:48:08.926Z,31.29,31.84,6855.5,-2273.7,0.0,0.0,99.9,34.6,99.9,39.6,0.0,0.0,0.0
41.5,32.0,10.98,7.61,382.0,277.0,33.8,34.0,0.1,0.1,0.0,1013.4,1011.5,34.0,32.72,2018-11-07T07:35:06.581Z,33.5,33.42,6855.5,-2273.7,0.0,0.0,99.9,37.5,99.9,41.3,0.0,0.0,0.0
38.3,35.8,11.13,7.57,391.0,281.0,34.6,35.4,0.1,0.1,0.0,1014.7,1011.5,35.19,33.07,2018-11-07T06:22:04.418Z,35.21,34.57,6855.5,-2273.7,0.0,0.0,99.9,39.8,99.9,42.6,0.0,0.0,0.0
35.45,38.2,11.19,7.57,397.0,283.0,35.0,35.8,0.1,0.1,0.0,1014.8,1012.0,35.73,33.31,2018-11-07T05:09:02.131Z,35.3,35.04,6855.5,-2273.7,0.0,0.0,99.9,39.65,99.9,42.95,0.0,0.0,0.0
35.0,38.9,11.21,7.55,399.0,284.0,34.6,36.3,0.1,0.1,0.0,1014.5,1012.8,35.64,33.32,2018-11-07T03:56:00.185Z,35.12,34.93,6855.5,-2273.7,0.0,0.0,99.9,39.6,99.9,42.55,0.0,0.0,0.0
33.7,40.1,11.15,7.55,403.0,284.0,33.8,36.3,0.1,0.1,0.0,1014.6,1013.6,35.1,32.84,2018-11-07T02:42:56.404Z,34.51,34.3,6855.5,-2273.7,0.0,0.0,99.9,38.95,99.9,41.75,0.0,0.0,0.0
33.8,39.7,11.08,7.56,405.0,288.0,32.8,35.8,0.1,0.1,0.0,1014.3,1015.4,34.38,32.1,2018-11-07T01:29:53.842Z,33.77,33.62,6855.5,-2273.7,0.0,0.0,99.9,38.1,99.9,41.5,0.0,0.0,0.0
33.65,38.9,10.91,7.58,407.0,283.0,30.4,34.2,0.1,0.1,0.0,1016.4,1016.3,32.61,31.17,2018-11-07T00:16:52.588Z,32.54,32.64,6855.5,-2273.7,0.0,0.0,99.9,36.5,99.9,39.8,0.0,0.0,0.0
35.2,36.7,10.64,7.62,408.0,276.0,28.3,31.4,0.1,0.1,0.0,1013.1,1017.0,30.08,30.21,2018-11-06T23:03:50.534Z,30.34,30.21,6855.5,-2273.7,0.0,0.0,99.9,33.9,99.9,37.05,0.0,0.0,0.0
38.0,34.1,10.33,7.65,405.0,268.0,26.8,27.7,0.1,0.1,0.0,1013.8,1016.5,28.32,29.06,2018-11-06T21:50:49.193Z,27.76,27.46,6855.5,-2273.7,0.0,0.0,99.9,30.9,99.9,34.4,0.0,0.0,0.0
43.8,28.5,10.0,7.71,386.0,267.0,25.7,24.3,0.1,0.1,0.0,1012.5,1016.6,26.41,27.63,2018-11-06T20:37:48.407Z,24.72,25.36,6855.5,-2273.7,0.0,0.0,99.9,28.0,99.9,32.5,0.0,0.0,0.0
45.55,25.1,9.97,7.74,374.0,263.0,25.8,23.7,0.1,0.1,0.0,1008.7,1015.5,26.08,27.5,2018-11-06T19:24:47.719Z,23.91,24.93,6855.5,-2273.7,0.0,0.0,99.9,27.2,99.9,32.2,0.0,0.0,0.0
44.9,24.9,10.02,7.73,372.0,263.0,26.4,24.1,0.1,0.1,0.0,1008.2,1015.3,26.59,27.98,2018-11-06T18:11:47.446Z,24.35,25.45,6855.5,-2273.7,0.0,0.0,99.9,27.65,99.9,32.7,0.0,0.0,0.0
44.95,25.3,10.1,7.71,372.0,264.0,27.1,24.8,0.1,0.1,0.0,1008.1,1015.1,27.25,28.53,2018-11-06T16:58:46.654Z,25.01,26.12,6855.5,-2273.7,0.0,0.0,99.9,28.3,99.9,33.4,0.0,0.0,0.0
45.2,25.8,10.19,7.68,372.0,265.0,27.8,25.5,0.1,0.1,0.0,1008.9,1015.0,27.97,29.12,2018-11-06T15:45:46.071Z,25.75,26.86,6855.5,-2273.7,0.0,0.0,99.9,29.0,99.9,34.15,0.0,0.0,0.0
45.3,26.6,10.27,7.7,373.0,269.0,28.6,26.2,0.1,0.1,0.0,1010.1,1015.4,28.67,29.66,2018-11-06T14:32:45.486Z,26.5,27.62,6855.5,-2273.7,0.0,0.0,99.9,29.8,99.9,34.9,0.0,0.0,0.0
44.7,26.9,10.29,7.68,371.0,269.0,29.1,26.7,0.1,0.1,0.0,1011.0,1016.1,29.23,30.05,2018-11-06T13:42:29.946Z,27.06,28.2,6855.5,-2273.7,0.0,0.0,99.9,30.3,99.9,35.5,0.0,0.0,0.0
44.85,27.8,10.39,7.69,373.0,272.0,30.0,27.6,0.1,0.1,0.0,1012.3,1016.3,30.04,30.59,2018-11-06T12:29:29.057Z,27.98,29.09,6855.5,-2273.7,0.0,0.0,99.9,31.2,99.9,36.5,0.0,0.0,0.0
44.2,28.4,10.52,7.68,375.0,275.0,30.8,28.6,0.1,0.1,0.0,1013.5,1016.7,30.93,31.16,2018-11-06T11:16:28.473Z,29.04,30.09,6855.5,-2273.7,0.0,0.0,99.9,32.2,99.9,37.55,0.0,0.0,0.0
44.5,28.7,10.68,7.67,376.0,277.0,31.9,29.9,0.1,0.1,0.0,1014.3,1016.3,31.93,31.74,2018-11-06T10:03:27.672Z,30.28,31.22,6855.5,-2273.7,0.0,0.0,99.9,33.4,99.9,38.8,0.0,0.0,0.0
44.6,29.3,10.87,7.65,378.0,278.0,33.2,31.8,0.1,0.1,0.0,1015.3,1015.7,33.2,32.37,2018-11-06T08:50:27.194Z,32.02,32.65,6855.5,-2273.7,0.0,0.0,99.9,35.3,99.9,40.25,0.0,0.0,0.0
43.65,31.6,11.12,7.64,385.0,281.0,34.6,34.5,0.1,0.1,0.0,1017.1,1015.4,34.74,33.05,2018-11-06T07:37:26.518Z,34.22,34.27,6855.5,-2273.7,0.0,0.0,99.9,37.9,99.9,42.0,0.0,0.0,0.0
39.8,36.0,11.3,7.66,399.0,286.0,35.6,36.7,0.1,0.1,0.0,1018.3,1014.7,36.16,33.51,2018-11-06T06:24:25.822Z,36.34,35.67,6855.5,-2273.7,0.0,0.0,99.9,40.6,99.9,43.6,0.0,0.0,0.0
36.45,39.4,11.36,7.63,407.0,288.0,35.7,37.6,0.1,0.1,0.0,1018.9,1015.1,36.77,33.62,2018-11-06T05:11:25.035Z,36.94,36.25,6855.5,-2273.7,0.0,0.0,99.9,41.4,99.9,44.1,0.0,0.0,0.0
35.0,41.7,11.34,7.6,412.0,290.0,34.9,37.8,0.1,0.1,0.0,1018.1,1015.7,36.31,33.33,2018-11-06T03:58:24.245Z,36.39,35.78,6855.5,-2273.7,0.0,0.0,99.9,41.0,99.9,43.3,0.0,0.0,0.0
33.6,41.85,11.07,7.61,415.0,292.0,31.9,35.3,0.1,0.1,0.0,1018.2,1018.2,33.52,31.1,2018-11-06T01:29:51.213Z,33.59,33.07,6855.5,-2273.7,0.0,0.0,99.9,38.0,99.9,40.7,0.0,0.0,0.0
33.0,41.0,10.86,7.68,416.0,287.0,29.4,33.2,0.1,0.1,0.0,1021.1,1018.8,31.62,30.08,2018-11-06T00:16:50.421Z,31.84,31.76,6855.5,-2273.7,0.0,0.0,99.9,35.85,99.9,38.7,0.0,0.0,0.0
35.1,36.8,10.42,7.71,409.0,279.0,26.8,28.3,0.1,0.1,0.0,1020.2,1019.0,28.32,28.3,2018-11-05T23:03:49.568Z,28.5,28.38,6855.5,-2273.7,0.0,0.0,99.9,32.0,99.9,35.3,0.0,0.0,0.0
40.2,30.3,10.18,7.8,385.0,267.0,25.9,25.3,0.1,0.1,0.0,1018.2,1018.7,26.64,27.3,2018-11-05T21:50:48.949Z,25.61,25.79,6855.5,-2273.7,0.0,0.0,99.9,29.2,99.9,32.95,0.0,0.0,0.0
41.9,28.0,10.14,7.77,378.0,269.0,25.7,24.5,0.1,0.1,0.0,1015.9,1018.2,26.24,27.21,2018-11-05T20:37:48.366Z,24.75,25.24,6855.5,-2273.7,0.0,0.0,99.9,28.3,99.9,32.4,0.0,0.0,0.0
42.7,26.6,10.12,7.8,377.0,268.0,25.8,24.3,0.1,0.1,0.0,1013.7,1017.3,26.21,27.32,2018-11-05T19:24:47.791Z,24.47,25.15,6855.5,-2273.7,0.0,0.0,99.9,27.95,99.9,32.3,0.0,0.0,0.0
44.0,26.0,10.15,7.8,376.0,269.0,26.3,24.5,0.1,0.1,0.0,1011.3,1016.4,26.52,27.67,2018-11-05T18:11:47.098Z,24.62,25.43,6855.5,-2273.7,0.0,0.0,99.9,28.1,99.9,32.6,0.0,0.0,0.0
44.05,26.35,10.17,7.8,373.0,269.0,26.7,24.8,0.1,0.1,0.0,1010.5,1016.6,26.91,28.07,2018-11-05T16:58:46.512Z,24.98,25.82,6855.5,-2273.7,0.0,0.0,99.9,28.4,99.9,33.0,0.0,0.0,0.0
44.1,26.2,10.24,7.78,372.0,270.0,27.3,25.2,0.1,0.1,0.0,1010.3,1016.4,27.47,28.53,2018-11-05T15:45:45.420Z,25.41,26.37,6855.5,-2273.7,0.0,0.0,99.9,28.8,99.9,33.55,0.0,0.0,0.0
43.05,26.85,10.29,7.8,372.0,272.0,27.9,25.7,0.1,0.1,0.0,1011.3,1017.5,28.09,29.04,2018-11-05T14:32:44.829Z,26.03,27.02,6855.5,-2273.7,0.0,0.0,99.9,29.4,99.9,34.25,0.0,0.0,0.0
42.7,26.8,10.3,7.76,371.0,275.0,28.4,26.1,0.1,0.1,0.0,1011.4,1018.1,28.52,29.37,2018-11-05T13:40:06.632Z,26.43,27.51,6855.5,-2273.7,0.0,0.0,99.9,29.7,99.9,34.7,0.0,0.0,0.0
43.5,26.9,10.44,7.77,371.0,278.0,29.2,26.8,0.1,0.1,0.0,1012.6,1018.2,29.32,29.95,2018-11-05T12:27:05.967Z,27.19,28.36,6855.5,-2273.7,0.0,0.0,99.9,30.3,99.9,35.65,0.0,0.0,0.0
43.45,27.2,10.56,7.77,373.0,279.0,30.2,27.8,0.1,0.1,0.0,1012.6,1000.7,30.24,30.58,2018-11-05T11:14:04.786Z,28.25,29.37,6855.5,-2273.7,0.0,0.0,99.9,31.3,99.9,36.75,0.0,0.0,0.0
44.3,27.65,10.7,7.76,373.0,282.0,31.4,29.2,0.1,0.1,0.0,1012.8,1005.1,31.27,31.2,2018-11-05T10:01:03.606Z,29.56,30.53,6855.5,-2273.7,0.0,0.0,99.9,32.6,99.9,38.0,0.0,0.0,0.0
44.55,28.3,10.92,7.75,376.0,282.0,32.8,31.3,0.1,0.1,0.0,1014.1,1010.2,32.64,31.9,2018-11-05T08:48:03.142Z,31.43,32.08,6855.5,-2273.7,0.0,0.0,99.9,34.6,99.9,39.6,0.0,0.0,0.0
42.6,31.0,11.22,7.73,383.0,286.0,34.5,34.3,0.1,0.1,0.0,1016.0,1015.3,34.43,32.73,2018-11-05T07:35:02.322Z,33.97,33.97,6855.5,-2273.7,0.0,0.0,99.9,37.8,99.9,41.65,0.0,0.0,0.0
38.2,35.8,11.41,7.73,396.0,290.0,35.6,36.6,0.1,0.1,0.0,1017.9,1017.3,36.12,33.32,2018-11-05T06:22:01.516Z,36.4,35.62,6855.5,-2273.7,0.0,0.0,99.9,40.8,99.9,43.55,0.0,0.0,0.0
34.6,39.3,11.47,7.71,408.0,295.0,36.1,37.7,0.1,0.1,0.0,1017.6,1017.9,36.94,33.64,2018-11-05T05:08:59.734Z,36.83,36.32,6855.5,-2273.7,0.0,0.0,99.9,41.3,99.9,44.15,0.0,0.0,0.0
32.2,42.0,11.46,7.67,413.0,295.0,35.3,37.8,0.1,0.1,0.0,1018.0,1015.4,36.51,33.44,2018-11-05T03:55:57.611Z,36.34,36.02,6855.5,-2273.7,0.0,0.0,99.9,40.8,99.9,43.45,0.0,0.0,0.0
32.05,42.45,11.39,7.71,415.0,295.0,33.9,37.3,0.1,0.1,0.0,1017.2,1015.9,35.49,32.59,2018-11-05T02:42:56.302Z,35.48,34.94,6855.5,-2273.7,0.0,0.0,99.9,40.0,99.9,42.2,0.0,0.0,0.0
32.2,41.75,11.32,7.71,415.0,300.0,32.8,37.1,0.1,0.1,0.0,1016.4,1016.9,34.48,31.65,2018-11-05T01:29:55.100Z,34.52,33.97,6855.5,-2273.7,0.0,0.0,99.9,39.1,99.9,41.65,0.0,0.0,0.0
32.0,41.15,11.12,7.74,417.0,295.0,29.9,35.0,0.1,0.1,0.0,1017.9,1017.7,32.32,30.47,2018-11-05T00:16:53.936Z,32.81,32.62,6855.5,-2273.7,0.0,0.0,99.9,36.9,99.9,39.6,0.0,0.0,0.0
33.0,38.2,10.78,7.8,416.0,287.0,27.4,31.3,0.1,0.1,0.0,1014.8,1017.5,29.4,29.15,2018-11-04T23:03:52.637Z,29.83,29.55,6855.5,-2273.7,0.0,0.0,99.9,33.5,99.9,36.2,0.0,0.0,0.0
34.4,34.2,10.31,7.84,405.0,281.0,25.5,26.3,0.1,0.1,0.0,1015.9,1017.7,26.93,27.57,2018-11-04T21:50:51.314Z,26.37,26.18,6855.5,-2273.7,0.0,0.0,99.9,29.6,99.9,33.0,0.0,0.0,0.0
39.1,27.15,10.05,7.89,383.0,272.0,24.5,22.7,0.1,0.1,0.0,1012.6,995.4,24.97,26.26,2018-11-04T20:37:50.070Z,23.23,23.91,6855.5,-2273.7,0.0,0.0,99.9,26.6,99.9,30.9,0.0,0.0,0.0
41.7,24.1,10.0,7.88,377.0,267.0,24.7,22.2,0.1,0.1,0.0,1008.9,996.8,24.84,26.34,2018-11-04T19:24:49.162Z,22.55,23.69,6855.5,-2273.7,0.0,0.0,99.9,25.8,99.9,30.7,0.0,0.0,0.0
41.75,24.1,10.06,7.89,377.0,271.0,25.2,22.7,0.1,0.1,0.0,1007.6,999.5,25.36,26.81,2018-11-04T18:11:48.434Z,23.05,24.21,6855.5,-2273.7,0.0,0.0,99.9,26.3,99.9,31.2,0.0,0.0,0.0
42.8,24.1,10.14,7.86,376.0,272.0,25.9,23.4,0.1,0.1,0.0,1008.3,1002.3,26.02,27.36,2018-11-04T16:58:47.501Z,23.67,24.89,6855.5,-2273.7,0.0,0.0,99.9,26.9,99.9,31.9,0.0,0.0,0.0
42.7,24.9,10.22,7.88,376.0,275.0,26.6,24.1,0.1,0.1,0.0,1008.4,1005.3,26.73,27.92,2018-11-04T15:45:46.387Z,24.45,25.61,6855.5,-2273.7,0.0,0.0,99.9,27.65,99.9,32.7,0.0,0.0,0.0
42.5,25.5,10.28,7.88,375.0,279.0,27.3,24.8,0.1,0.1,0.0,1009.4,1008.0,27.41,28.47,2018-11-04T14:32:45.313Z,25.18,26.33,6855.5,-2273.7,0.0,0.0,99.9,28.35,99.9,33.5,0.0,0.0,0.0
43.0,25.55,10.33,7.86,374.0,279.0,27.7,25.2,0.1,0.1,0.0,1010.0,1009.9,27.8,28.77,2018-11-04T13:51:30.717Z,25.58,26.74,6855.5,-2273.7,0.0,0.0,99.9,28.8,99.9,33.85,0.0,0.0,0.0
43.2,26.1,10.44,7.85,378.0,281.0,28.4,26.0,0.1,0.1,0.0,1010.5,1012.9,28.53,29.32,2018-11-04T12:38:30.029Z,26.4,27.54,6855.5,-2273.7,0.0,0.0,99.9,29.6,99.9,34.7,0.0,0.0,0.0
43.6,26.5,10.55,7.86,378.0,283.0,29.3,26.9,0.1,0.1,0.0,1011.3,1016.1,29.37,29.87,2018-11-04T11:25:29.448Z,27.32,28.45,6855.5,-2273.7,0.0,0.0,99.9,30.5,99.9,35.7,0.0,0.0,0.0
43.75,26.9,10.7,7.84,379.0,284.0,30.4,28.1,0.1,0.1,0.0,1011.9,1019.5,30.34,30.45,2018-11-04T10:12:28.866Z,28.5,29.55,6855.5,-2273.7,0.0,0.0,99.9,31.55,99.9,36.8,0.0,0.0,0.0
44.7,27.4,10.89,7.84,380.0,286.0,31.6,29.8,0.1,0.1,0.0,1012.4,1022.9,31.54,31.08,2018-11-04T08:59:28.287Z,30.04,30.88,6855.5,-2273.7,0.0,0.0,99.9,33.2,99.9,38.2,0.0,0.0,0.0
43.9,29.15,11.17,7.82,385.0,288.0,33.2,32.4,0.1,0.1,0.0,1014.2,1026.9,33.13,31.83,2018-11-04T07:46:27.434Z,32.27,32.63,6855.5,-2273.7,0.0,0.0,99.9,35.7,99.9,40.05,0.0,0.0,0.0
40.35,32.75,11.4,7.81,394.0,293.0,34.7,35.2,0.1,0.1,0.0,1016.6,1029.8,34.9,32.52,2018-11-04T06:33:26.107Z,34.84,34.4,6855.5,-2273.7,0.0,0.0,99.9,38.95,99.9,42.05,0.0,0.0,0.0
35.9,36.9,11.53,7.79,405.0,297.0,35.7,37.0,0.1,0.1,0.0,1018.0,1032.1,36.23,33.07,2018-11-04T05:20:24.984Z,36.13,35.6,6855.5,-2273.7,0.0,0.0,99.9,40.5,99.9,43.4,0.0,0.0,0.0
30.6,42.3,11.55,7.75,417.0,301.0,35.1,37.6,0.1,0.1,0.0,1018.5,1031.2,36.36,33.12,2018-11-04T04:07:22.943Z,36.35,35.92,6855.5,-2273.7,0.0,0.0,99.9,40.8,99.9,43.3,0.0,0.0,0.0
31.1,41.0,11.48,7.78,418.0,297.0,33.8,37.1,0.1,0.1,0.0,1018.7,1026.9,35.28,32.29,2018-11-04T02:54:21.314Z,35.15,34.67,6855.5,-2273.7,0.0,0.0,99.9,39.7,99.9,41.85,0.0,0.0,0.0
32.1,41.0,11.42,7.8,418.0,305.0,32.7,37.0,0.1,0.1,0.0,1018.1,1019.9,34.42,31.4,2018-11-04T01:41:19.986Z,34.3,33.76,6855.5,-2273.7,0.0,0.0,99.9,38.9,99.9,41.3,0.0,0.0,0.0
29.9,42.0,11.23,7.82,424.0,303.0,29.8,35.1,0.1,0.1,0.0,1018.5,1019.5,32.47,30.21,2018-11-04T00:28:18.366Z,32.88,32.59,6855.5,-2273.7,0.0,0.0,99.9,37.0,99.9,39.6,0.0,0.0,0.0
31.4,37.7,10.91,7.87,422.0,293.0,26.9,31.5,0.1,0.1,0.0,1014.0,1018.8,29.12,28.87,2018-11-03T23:15:17.413Z,29.95,29.7,6855.5,-2273.7,0.0,0.0,99.9,33.55,99.9,35.9,0.0,0.0,0.0
42.3,25.1,10.51,7.93,381.0,287.0,28.1,25.3,0.1,0.1,0.0,1015.1,1026.2,27.98,28.53,2018-11-03T12:27:04.681Z,25.79,27.05,6855.5,-2273.7,0.0,0.0,99.9,28.8,99.9,34.2,0.0,0.0,0.0
42.05,25.65,10.66,7.93,383.0,289.0,29.2,26.5,0.1,0.1,0.0,1016.7,1029.8,29.07,29.16,2018-11-03T11:14:03.457Z,27.07,28.26,6855.5,-2273.7,0.0,0.0,99.9,30.0,99.9,35.5,0.0,0.0,0.0
41.75,26.25,10.85,7.92,384.0,292.0,30.4,28.2,0.1,0.1,0.0,1018.2,1033.2,30.28,29.79,2018-11-03T10:01:02.541Z,28.63,29.64,6855.5,-2273.7,0.0,0.0,99.9,31.6,99.9,36.9,0.0,0.0,0.0
41.8,27.3,11.1,7.93,389.0,293.0,31.8,30.6,0.1,0.1,0.0,1019.5,1036.6,31.7,30.47,2018-11-03T08:48:01.932Z,30.66,31.23,6855.5,-2273.7,0.0,0.0,99.9,33.8,99.9,38.6,0.0,0.0,0.0
39.95,30.45,11.35,7.91,401.0,297.0,33.2,33.5,0.1,0.1,0.0,1021.5,1039.7,33.37,31.09,2018-11-03T07:35:00.985Z,33.17,32.98,6855.5,-2273.7,0.0,0.0,99.9,37.0,99.9,40.5,0.0,0.0,0.0
36.65,34.9,11.54,7.92,412.0,298.0,34.4,35.9,0.1,0.1,0.0,1023.2,1041.3,34.83,31.5,2018-11-03T06:22:00.176Z,35.36,34.4,6855.5,-2273.7,0.0,0.0,99.9,39.8,99.9,42.15,0.0,0.0,0.0
32.65,39.9,11.63,7.88,425.0,307.0,34.7,37.5,0.1,0.1,0.0,1023.8,1041.9,35.69,31.77,2018-11-03T05:08:59.375Z,36.12,35.2,6855.5,-2273.7,0.0,0.0,99.9,40.9,99.9,42.9,0.0,0.0,0.0
28.0,44.1,11.55,7.83,429.0,308.0,33.2,37.0,0.1,0.1,0.0,1024.2,1038.2,34.59,31.22,2018-11-03T03:55:58.251Z,35.03,34.37,6855.5,-2273.7,0.0,0.0,99.9,39.7,99.9,41.6,0.0,0.0,0.0
28.7,42.6,11.37,7.88,428.0,306.0,31.0,35.2,0.1,0.1,0.0,1023.6,1030.8,32.66,29.8,2018-11-03T02:42:56.836Z,32.9,32.18,6855.5,-2273.7,0.0,0.0,99.9,37.6,99.9,39.25,0.0,0.0,0.0
