dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,date_time,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
27.1,39.4,7.41,2.79,135.0,1.0,32.6,33.5,0.1,0.1,0.1,1018.3,1015.75,33.28,30.08,2018-02-07T03:31:32.330Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.8,38.35,7.37,2.82,138.0,1.0,31.8,32.8,0.1,0.1,0.1,1019.1,1016.2,32.41,29.1,2018-02-07T02:34:36.014Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.1,37.75,7.37,2.76,140.0,2.0,30.4,31.5,0.1,0.1,0.1,1019.7,1016.9,31.44,28.1,2018-02-07T01:37:40.144Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,37.5,7.4,2.74,142.0,2.0,29.9,31.1,0.1,0.1,0.1,1019.3,1016.9,31.16,27.82,2018-02-07T01:20:52.570Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.3,36.9,7.37,2.68,147.0,1.0,27.6,29.3,0.1,0.1,0.1,1019.3,1016.85,29.21,26.72,2018-02-07T00:23:56.886Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.7,34.5,7.37,2.56,146.0,3.0,24.9,26.5,0.1,0.1,0.1,1018.95,1017.2,26.06,25.56,2018-02-06T23:27:01.206Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.4,30.7,7.39,2.56,143.0,2.0,23.1,23.5,0.1,0.1,0.1,1019.45,1017.35,24.27,24.58,2018-02-06T22:30:05.627Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.9,28.5,7.34,2.5,146.0,4.0,21.5,20.4,0.1,0.1,0.1,1018.85,1016.95,22.3,23.47,2018-02-06T21:33:10.055Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.45,21.4,7.36,2.51,135.0,4.0,20.3,17.5,0.1,0.1,0.1,1017.45,1016.9,19.95,21.87,2018-02-06T20:36:14.473Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.75,20.1,7.37,2.51,131.0,4.0,20.6,17.6,0.1,0.1,0.1,1017.15,1016.75,20.21,22.17,2018-02-06T19:39:19.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,20.5,7.45,2.51,132.0,2.0,21.0,18.0,0.1,0.1,0.1,1016.7,1016.45,20.66,22.64,2018-02-06T18:42:23.423Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.9,20.7,7.45,2.55,131.0,4.0,21.6,18.3,0.1,0.1,0.1,1016.55,1016.15,21.13,23.1,2018-02-06T17:45:27.739Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,20.6,7.42,2.52,132.0,4.0,22.2,18.8,0.1,0.1,0.1,1016.6,1016.35,21.69,23.62,2018-02-06T16:48:32.056Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,21.3,7.45,2.54,131.0,4.0,22.9,19.4,0.1,3.32,0.1,1017.05,1016.8,22.39,24.22,2018-02-06T15:51:36.373Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,22.0,7.52,2.54,132.0,3.0,23.6,20.0,0.1,3.98,0.1,1017.7,1017.3,23.06,24.78,2018-02-06T14:54:40.592Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,21.9,7.52,2.57,131.0,3.0,24.4,20.6,0.1,3.61,0.1,1018.55,1017.95,23.76,25.34,2018-02-06T13:57:44.802Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,22.3,7.55,2.57,133.0,3.0,25.2,21.4,0.1,2.76,0.1,1018.9,1018.25,24.6,25.96,2018-02-06T13:00:49.278Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.15,22.9,7.58,2.58,132.0,3.0,26.1,22.3,0.1,2.17,0.1,1019.55,1018.55,25.52,26.61,2018-02-06T12:03:53.328Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.8,23.8,7.65,2.61,132.0,3.0,27.1,23.3,0.1,7.05,0.1,1019.8,1018.3,26.51,27.23,2018-02-06T11:06:57.757Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.9,24.7,7.68,2.59,134.0,2.0,28.2,24.6,0.1,3.42,0.1,1019.6,1017.75,27.61,27.86,2018-02-06T10:10:02.173Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.95,26.0,7.71,2.63,135.0,2.0,29.5,26.2,0.1,0.1,0.1,1019.1,1017.2,28.92,28.56,2018-02-06T09:13:06.492Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.6,28.2,7.79,2.65,137.0,3.0,30.9,28.2,0.1,0.1,0.1,1019.05,1016.6,30.41,29.35,2018-02-06T08:16:10.923Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.3,30.5,7.92,2.64,139.0,1.0,32.1,29.9,0.1,0.1,0.1,1018.5,1015.95,31.74,29.92,2018-02-06T07:19:15.339Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.7,32.85,7.94,2.69,144.0,2.0,33.3,31.9,0.1,0.1,0.1,1018.15,1015.4,33.21,30.49,2018-02-06T06:22:19.593Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.9,37.3,8.03,2.72,149.0,1.0,34.0,33.4,0.1,0.1,0.1,1017.55,1014.85,34.24,30.84,2018-02-06T05:25:23.868Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.95,38.6,8.06,2.75,152.0,2.0,33.9,34.0,0.1,0.1,0.1,1017.6,1014.8,34.38,30.85,2018-02-06T04:28:27.975Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.05,40.4,8.06,2.78,156.0,2.0,33.4,34.3,0.1,0.1,0.1,1017.7,1014.75,34.13,30.49,2018-02-06T03:31:32.293Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,40.0,8.13,2.76,160.0,2.0,32.5,33.4,0.1,0.1,0.1,1018.25,1015.55,33.1,29.42,2018-02-06T02:34:36.823Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.85,37.5,8.11,2.73,161.0,1.0,30.9,31.6,0.1,0.1,0.1,1019.0,1016.2,32.01,28.34,2018-02-06T01:37:40.937Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.05,37.2,8.13,2.74,162.0,1.0,30.6,31.5,0.1,0.1,0.1,1018.8,1016.05,31.87,28.13,2018-02-06T01:21:08.352Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.1,36.8,8.11,2.67,167.0,1.0,27.9,29.6,0.1,0.1,0.1,1018.75,1016.5,29.45,27.04,2018-02-06T00:24:12.585Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.45,36.4,8.11,2.6,173.0,3.0,25.5,27.7,0.1,0.1,0.1,1018.5,1016.5,26.85,25.96,2018-02-05T23:27:16.885Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.5,31.9,8.16,2.52,169.0,4.0,23.2,23.8,0.1,0.1,0.1,1018.75,1016.75,24.32,24.55,2018-02-05T22:30:21.099Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.35,28.2,8.23,2.49,168.0,3.0,21.5,20.5,0.1,0.1,0.1,1018.4,1016.55,22.27,23.38,2018-02-05T21:33:25.314Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.25,21.6,8.24,2.47,159.0,3.0,20.3,17.8,0.1,0.1,0.1,1016.75,1016.15,20.0,21.88,2018-02-05T20:36:29.736Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,20.1,8.31,2.5,153.0,3.0,20.7,17.8,0.1,0.1,0.1,1016.0,1015.8,20.24,22.2,2018-02-05T19:39:34.062Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.05,20.1,8.28,2.48,155.0,4.0,21.2,18.2,0.1,0.1,0.1,1015.6,1015.45,20.78,22.69,2018-02-05T18:42:38.159Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.2,20.4,8.3,2.51,153.0,4.0,21.9,18.7,0.1,0.1,0.1,1015.4,1015.35,21.36,23.22,2018-02-05T17:45:42.168Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.95,20.75,8.32,2.48,154.0,3.0,22.6,19.3,0.1,1.86,0.1,1015.95,1015.45,22.05,23.8,2018-02-05T16:48:46.375Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.2,21.4,8.33,2.52,154.0,3.0,23.3,19.9,0.1,1.85,0.1,1016.3,1015.8,22.75,24.37,2018-02-05T15:51:51.008Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,22.1,8.4,2.52,154.0,3.0,24.1,20.6,0.1,2.23,0.1,1016.9,1016.35,23.5,24.94,2018-02-05T14:54:55.219Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.6,22.4,8.4,2.53,155.0,3.0,24.9,21.4,0.1,0.93,0.1,1017.4,1016.8,24.39,25.57,2018-02-05T13:57:59.712Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.35,23.2,8.47,2.55,155.0,3.0,25.9,22.4,0.1,4.37,0.1,1018.55,1017.55,25.33,26.26,2018-02-05T13:01:04.169Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.2,24.4,8.48,2.55,156.0,4.0,26.8,23.3,0.1,6.41,0.1,1019.05,1017.85,26.29,26.86,2018-02-05T12:04:08.590Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,25.5,8.54,2.57,157.0,3.0,27.6,24.2,0.1,6.03,0.1,1019.35,1017.5,27.2,27.39,2018-02-05T11:07:12.809Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3,25.9,8.61,2.57,159.0,1.0,28.5,25.0,0.1,1.67,0.1,1019.35,1017.4,28.09,27.86,2018-02-05T10:10:17.088Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.55,26.4,8.74,2.58,160.0,1.0,29.7,26.0,0.1,0.1,0.1,1018.95,1016.65,29.17,28.38,2018-02-05T09:13:21.544Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.6,27.7,8.83,2.6,164.0,2.0,31.1,27.7,0.1,0.1,0.1,1018.35,1016.05,30.5,29.02,2018-02-05T08:16:26.070Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.75,30.0,8.94,2.63,169.0,2.0,32.5,29.8,0.1,0.1,0.1,1018.05,1015.35,32.11,29.73,2018-02-05T07:19:30.492Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.05,34.3,8.98,2.63,175.0,3.0,33.6,31.9,0.1,0.1,0.1,1017.1,1014.6,33.77,30.3,2018-02-05T06:22:34.817Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.4,39.2,9.11,2.68,182.0,3.0,33.9,32.7,0.1,0.1,0.1,1016.8,1013.9,34.51,30.53,2018-02-05T05:25:39.142Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.2,40.05,9.18,2.68,187.0,1.0,33.2,32.3,0.1,0.1,0.1,1016.75,1014.1,33.94,30.22,2018-02-05T04:28:43.134Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.9,39.8,9.28,2.71,193.0,2.0,32.0,31.3,0.1,0.1,0.1,1017.25,1014.4,32.69,29.25,2018-02-05T03:31:47.400Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.4,37.7,9.36,2.69,198.0,3.0,31.1,30.4,0.1,0.1,0.1,1018.0,1015.1,31.67,28.13,2018-02-05T02:34:51.169Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.7,36.5,9.5,2.67,205.0,3.0,29.6,29.4,1.69,0.1,0.1,1018.5,1015.95,30.55,27.03,2018-02-05T01:37:55.302Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.25,35.9,9.5,2.62,206.0,2.0,29.0,29.1,1.75,0.1,0.1,1018.45,1015.7,30.16,26.73,2018-02-05T01:20:56.270Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7,35.2,9.6,2.52,214.0,3.0,26.8,28.1,1.96,0.1,0.1,1018.75,1016.2,28.53,25.89,2018-02-05T00:24:00.470Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.3,33.4,9.72,2.48,220.0,2.0,24.2,26.2,2.43,0.1,0.1,1018.75,1016.7,25.53,24.79,2018-02-04T23:27:04.578Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.75,31.2,9.79,2.44,226.0,4.0,22.3,23.6,0.1,0.1,0.1,1018.65,1016.5,23.61,23.56,2018-02-04T22:30:08.694Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.4,26.5,9.9,2.41,219.0,6.0,20.2,19.4,0.1,0.1,0.1,1018.25,1016.5,20.7,21.69,2018-02-04T21:33:12.903Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.85,21.2,9.99,2.37,207.0,6.0,19.2,17.3,0.1,0.1,0.1,1016.95,1016.15,19.09,20.68,2018-02-04T20:36:17.216Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.55,19.1,10.0,2.41,203.0,5.0,19.5,17.0,0.1,0.1,0.1,1015.3,1015.6,19.06,20.81,2018-02-04T19:39:21.648Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.2,19.3,10.02,2.39,202.0,5.0,19.9,17.5,0.1,0.1,7.42,1015.3,1015.4,19.51,21.25,2018-02-04T18:42:26.169Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.55,19.9,10.03,2.42,201.0,5.0,20.4,18.0,0.1,0.1,11.29,1015.05,1015.0,19.96,21.68,2018-02-04T17:45:30.383Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.7,20.3,10.02,2.41,202.0,5.0,20.9,18.5,0.1,0.1,11.75,1015.2,1015.05,20.46,22.14,2018-02-04T16:48:35.015Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.1,20.7,10.01,2.44,202.0,5.0,21.6,19.2,0.1,0.1,14.27,1015.85,1015.4,21.03,22.66,2018-02-04T15:51:39.227Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.2,21.9,10.03,2.44,203.0,4.0,22.1,19.9,0.1,0.1,18.6,1016.35,1015.65,21.63,23.16,2018-02-04T14:54:43.545Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,22.25,10.01,2.47,202.0,5.0,22.6,20.2,0.1,1.11,19.91,1016.75,1016.0,22.05,23.52,2018-02-04T13:57:47.970Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.05,21.8,10.0,2.48,203.0,3.0,23.4,20.7,0.1,4.31,20.83,1017.15,1016.65,22.62,23.92,2018-02-04T13:00:52.503Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.3,21.9,10.01,2.48,201.0,4.0,24.3,21.3,0.1,1.44,22.53,1017.6,1016.85,23.39,24.39,2018-02-04T12:03:56.813Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.05,22.6,10.02,2.51,200.0,4.0,25.5,22.4,0.1,0.1,24.77,1018.1,1016.85,24.9,25.13,2018-02-04T11:07:01.447Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,24.5,10.17,2.43,200.0,3.0,26.7,23.4,0.1,0.1,56.25,1018.4,1016.55,26.27,25.75,2018-02-04T10:10:05.759Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.55,25.7,10.29,2.44,204.0,2.0,27.7,24.8,18.54,0.1,70.69,1018.5,1016.3,27.32,26.22,2018-02-04T09:13:10.076Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.05,28.15,10.37,2.45,210.0,3.0,28.8,26.6,64.44,0.1,78.57,1017.7,1015.25,28.55,26.69,2018-02-04T08:16:14.084Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.9,32.3,10.5,2.48,218.0,3.0,29.5,27.9,81.71,0.1,82.73,1016.75,1014.05,29.58,26.93,2018-02-04T07:19:18.298Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.05,35.5,10.58,2.46,227.0,2.0,29.8,28.6,81.85,0.1,87.77,1015.9,1013.15,30.35,26.97,2018-02-04T06:22:22.507Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,36.4,10.68,2.46,237.0,3.0,29.5,28.5,83.38,0.1,90.64,1015.75,1013.2,30.26,26.81,2018-02-04T05:25:26.620Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.4,35.9,10.83,2.48,245.0,3.0,28.8,28.6,82.79,0.1,91.34,1016.4,1013.6,29.62,26.25,2018-02-04T04:28:30.625Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.15,35.8,10.96,2.49,253.0,3.0,27.7,27.7,82.25,0.1,91.41,1016.55,1014.15,28.55,25.39,2018-02-04T03:31:34.747Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.4,34.1,11.08,2.49,259.0,3.0,26.9,27.6,80.79,0.1,91.34,1016.7,1014.2,27.74,24.54,2018-02-04T02:34:39.050Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.25,35.2,11.1,2.5,267.0,3.0,25.8,27.3,78.84,0.1,91.11,1017.35,1014.65,27.01,23.6,2018-02-04T01:37:43.262Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.25,34.95,11.1,2.5,271.0,4.0,25.4,27.0,76.23,0.1,91.04,1016.85,1014.55,26.66,23.22,2018-02-04T01:21:15.077Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.6,33.0,11.16,2.44,277.0,5.0,22.7,25.3,71.02,0.1,90.52,1016.7,1014.8,24.21,21.92,2018-02-04T00:24:19.397Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.75,29.7,11.24,2.38,276.0,6.0,20.2,22.2,60.97,0.1,86.14,1017.1,1015.1,21.03,20.48,2018-02-03T23:27:23.719Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,25.3,11.33,2.28,271.0,5.0,18.8,19.3,37.78,0.1,85.74,1016.8,1015.0,19.25,19.39,2018-02-03T22:30:27.945Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,22.9,11.4,2.25,265.0,5.0,17.9,17.8,37.27,0.1,85.99,1016.05,1015.15,18.26,18.77,2018-02-03T21:33:31.933Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,20.75,11.44,2.27,262.0,6.0,17.5,16.6,36.38,0.1,86.34,1015.05,1014.9,17.55,18.34,2018-02-03T20:36:36.362Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.3,19.3,11.49,2.26,262.0,5.0,17.5,16.4,36.31,0.1,86.41,1013.7,1013.55,17.45,18.36,2018-02-03T19:39:40.676Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,19.3,11.5,2.28,262.0,6.0,17.7,16.5,36.2,0.1,86.43,1013.45,1013.45,17.58,18.5,2018-02-03T18:42:45.115Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.15,19.7,11.54,2.26,264.0,5.0,17.9,16.7,36.03,0.1,86.44,1013.0,1013.15,17.78,18.65,2018-02-03T17:45:49.423Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,19.3,11.56,2.27,264.0,4.0,18.0,16.8,36.4,0.1,86.74,1012.6,1012.55,17.84,18.75,2018-02-03T16:48:53.948Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,19.4,11.59,2.26,266.0,5.0,18.2,17.1,36.55,0.1,86.85,1012.8,1012.65,18.08,18.94,2018-02-03T15:51:58.371Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.95,19.7,11.59,2.26,269.0,4.0,18.5,17.5,36.67,0.1,86.86,1013.1,1012.8,18.35,19.14,2018-02-03T14:55:02.790Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,20.15,11.63,2.24,270.0,5.0,18.7,17.9,37.78,0.1,86.79,1013.75,1013.35,18.68,19.33,2018-02-03T13:58:07.109Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.35,21.0,11.67,2.24,275.0,6.0,18.9,18.1,37.97,0.1,86.76,1014.05,1013.75,18.89,19.47,2018-02-03T13:01:11.325Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,20.8,11.72,2.24,278.0,5.0,19.1,18.4,38.46,0.1,86.72,1014.35,1014.05,19.03,19.57,2018-02-03T12:04:15.646Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.4,21.1,11.76,2.27,280.0,6.0,19.2,18.6,38.9,0.1,86.68,1014.35,1013.8,19.18,19.68,2018-02-03T11:07:20.069Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.55,21.2,11.82,2.26,282.0,5.0,19.4,18.9,39.26,0.1,86.59,1014.45,1013.9,19.35,19.79,2018-02-03T10:10:24.387Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.3,21.7,11.9,2.24,290.0,5.0,19.5,19.3,39.5,0.1,86.5,1014.05,1013.4,19.57,19.92,2018-02-03T09:13:28.824Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,22.1,12.02,2.3,297.0,5.0,19.7,19.6,39.78,0.1,86.45,1013.85,1013.2,19.66,19.95,2018-02-03T08:16:33.125Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.25,22.1,12.18,2.32,309.0,5.0,19.8,19.9,40.36,0.1,86.4,1012.95,1012.3,19.75,19.99,2018-02-03T07:19:37.236Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.7,22.1,12.36,2.31,330.0,6.0,19.8,20.1,40.96,0.1,86.34,1012.95,1012.25,19.89,20.07,2018-02-03T06:22:41.556Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.2,22.4,12.04,2.32,381.0,6.0,20.0,20.4,41.13,0.1,86.25,1013.7,1012.9,20.03,20.15,2018-02-03T05:25:45.785Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.95,22.5,11.26,2.33,437.0,5.0,20.2,20.8,41.35,0.1,86.11,1013.7,1012.8,20.15,20.24,2018-02-03T04:28:49.980Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,23.0,10.12,2.29,407.0,5.0,20.3,21.2,41.23,0.1,85.91,1013.95,1012.65,20.35,20.35,2018-02-03T03:31:54.303Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
